clip_id,path,sha256,license,source_url,source_ref,duration,sample_rate,channels,split,tempo_bpm,tempo_bucket,crop_start,crop_end,is_palette,is_source,is_reference,license_filter,license_ok
pal_0169_410716_176266,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/bass/0169_410716_176266.flac,76777594a48e3acf7b2c404bcb8cfa5faec348a68f2d241a525df9c229fbbc2e,CC-BY-4.0,https://freesound.org/people/pjcohen/sounds/410716/,Freesound sound 410716,6.026917,48000,1,palette_train,,unknown,0.000000,6.026917,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0211_54398_447616,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/bass/0211_54398_447616.flac,2a8a759841b88c172e67049b14e5c0b2fd952255e91ce296b96b336b6ab5a5c0,CC0-1.0,https://freesound.org/people/KorgMS2000B/sounds/54398/,Freesound sound 54398,13.923687,48000,1,palette_train,,unknown,0.000000,13.923687,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0223_416714_447516,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/bass/0223_416714_447516.flac,126525a2999eec0704c3d17133faaef5b1869e70520a3a3e2cd38b779dc3b191,CC-BY-4.0,https://freesound.org/people/Erokia/sounds/416714/,Freesound sound 416714,5.556500,48000,1,palette_train,,unknown,0.000000,5.556500,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0012_378380_231535,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/effect/0012_378380_231535.flac,82ec3f81df1120a216b3afda384d9ae4a827c3cbbd823f375030abe48f1f4282,CC0-1.0,https://freesound.org/people/laffik/sounds/378380/,Freesound sound 378380,11.337875,48000,1,palette_train,,unknown,0.000000,11.337875,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0197_386991_447447,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/effect/0197_386991_447447.flac,56d542d35cab4b3bf96e9f82ca49bcaa18fa159efa84b0b95daab68b8489e01e,CC0-1.0,https://freesound.org/people/lollosound/sounds/386991/,Freesound sound 386991,5.624000,48000,1,palette_train,,unknown,0.000000,5.624000,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0013_474223_231582,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/field-recording/0013_474223_231582.flac,60450837f8a9ffa0d081f6af4a6f05eb640e966615588aca295be20bd29d1dfc,CC0-1.0,https://freesound.org/people/olliehahn12/sounds/474223/,Freesound sound 474223,5.092000,48000,1,palette_train,,unknown,0.000000,5.092000,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0037_560114_231551,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/field-recording/0037_560114_231551.flac,1ac523ad17cdbd6bb468973c80296fd5d49d1079d7afa75a52df7e7f79ee88e3,CC0-1.0,https://freesound.org/people/elav_vale/sounds/560114/,Freesound sound 560114,12.236917,48000,1,palette_train,,unknown,0.000000,12.236917,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0062_147179_231503,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/field-recording/0062_147179_231503.flac,e4af0fd0644aba814cbb49dc2197ab36a98e4069925e488c4f9c650a48fab37f,CC-BY-4.0,https://freesound.org/people/Hampusnoren/sounds/147179/,Freesound sound 147179,5.108396,48000,1,palette_train,,unknown,0.000000,5.108396,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0112_426142_176204,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/field-recording/0112_426142_176204.flac,921597dd5a7038881502f518fd806e10cae9ca2842afb2619bba3405f7f72d47,CC-BY-4.0,https://freesound.org/people/tedthetrumpet/sounds/426142/,Freesound sound 426142,5.126646,48000,1,palette_train,,unknown,0.000000,5.126646,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0121_96469_176357,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/field-recording/0121_96469_176357.flac,b1c7fc1a96d460db3246b75f464e508eacb3fc750d232d8cc9bdadeb83c049f4,CC-BY-4.0,https://freesound.org/people/rfhache/sounds/96469/,Freesound sound 96469,8.454750,48000,1,palette_train,,unknown,0.000000,8.454750,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0137_22935_17615,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/field-recording/0137_22935_17615.flac,656083a5b30fcf0c3bef7d08bde9c6fe6220b3ca02cf827de41dc3785a4d051a,CC-BY-3.0,https://freesound.org/people/Charel%20Sytze/sounds/22935/,Freesound sound 22935,9.064500,48000,1,palette_train,,unknown,0.000000,9.064500,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0148_489491_176310,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/field-recording/0148_489491_176310.flac,c81014999bfb902323c3b9635886811d99774804a46b7b8cc0f457e8c46f2cf5,CC-BY-4.0,https://freesound.org/people/BockelSound/sounds/489491/,Freesound sound 489491,6.387792,48000,1,palette_train,,unknown,0.000000,6.387792,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0170_39989_176251,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/field-recording/0170_39989_176251.flac,6af6fe7c4bdf3eb2bacef31c0f53bde2dbf8839a18265f80b0427bf4b4a2ae0c,CC-BY-3.0,https://freesound.org/people/Fishdog/sounds/39989/,Freesound sound 39989,7.933333,48000,1,palette_train,,unknown,0.000000,7.933333,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0030_183630_231369,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0030_183630_231369.flac,668d9b8085f2fe70527af89f2a3c4373f4745ee1b688342d81dec9966dea3d1d,CC0-1.0,https://freesound.org/people/mika55/sounds/183630/,Freesound sound 183630,5.333333,48000,1,palette_train,,unknown,0.000000,5.333333,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0032_32409_231459,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0032_32409_231459.flac,ae175937f98ded8dd2a8fe075f1be3e8177c6926a6c4b0258794a6c0b2e3d6d3,CC-BY-3.0,https://freesound.org/people/-zin-/sounds/32409/,Freesound sound 32409,11.636375,48000,1,palette_train,,unknown,0.000000,11.636375,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0045_507660_231480,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0045_507660_231480.flac,d7e43285537d2f78e15c3e86f3e797cf01e6b6f5ce99361a6619e454bd0bc7f7,CC-BY-4.0,https://freesound.org/people/frederic.font/sounds/507660/,Freesound sound 507660,8.727271,48000,1,palette_train,,unknown,0.000000,8.727271,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0081_477213_176195,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0081_477213_176195.flac,5fd994618e8444213b6713c680ddc39ddf704aabe89efebc2f735e782f1af742,CC-BY-4.0,https://freesound.org/people/Erokia/sounds/477213/,Freesound sound 477213,5.333333,48000,1,palette_train,,unknown,0.000000,5.333333,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0091_179550_176355,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0091_179550_176355.flac,07257d229ffd485c094c2ad27190f56cdd255d351ff6267397c2f407b9cd67b7,CC-BY-4.0,https://freesound.org/people/Clinthammer/sounds/179550/,Freesound sound 179550,6.857146,48000,1,palette_train,,unknown,0.000000,6.857146,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0109_214718_176327,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0109_214718_176327.flac,839e8479357487f08ca9b81487183294c7b071aff5630ceeed3c94a30a5b9991,CC0-1.0,https://freesound.org/people/SpankMyFilth/sounds/214718/,Freesound sound 214718,5.488000,48000,1,palette_train,,unknown,0.000000,5.488000,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0110_418400_17632,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0110_418400_17632.flac,51ad2e42a06cbd4f0126316328b322c2b33b6c6b88a8cc714cc6fcd475fda41b,CC0-1.0,https://freesound.org/people/@realdavidfloat/sounds/418400/,Freesound sound 418400,8.000000,48000,1,palette_train,,unknown,0.000000,8.000000,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0116_462918_176130,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0116_462918_176130.flac,7f8351bbb9340f742aeb7508dd35e41941b14ef3142c163a8a256c3615a2b21e,CC0-1.0,https://freesound.org/people/The-Sacha-Rush/sounds/462918/,Freesound sound 462918,11.208813,48000,1,palette_train,,unknown,0.000000,11.208813,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0120_323103_176233,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0120_323103_176233.flac,7f38d4c86992f57c0aebfd6e1ff8a5e435557dba4c916d712a49fd4b1da926d5,CC-BY-3.0,https://freesound.org/people/-zin-/sounds/323103/,Freesound sound 323103,14.811438,48000,1,palette_train,,unknown,0.000000,14.811438,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0140_185275_176063,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0140_185275_176063.flac,5976307109e1a575f28540ca044f1135feea31719326f1153ff7552b21077a14,CC-BY-3.0,https://freesound.org/people/headphonesvocal/sounds/185275/,Freesound sound 185275,14.863687,48000,1,palette_train,,unknown,0.000000,14.863687,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0196_187514_44746,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0196_187514_44746.flac,60dc870d5fa00550f4866aec0d8a2332c899040cce7441bc8b8887f15ab1e577,CC0-1.0,https://freesound.org/people/waveplaySFX/sounds/187514/,Freesound sound 187514,6.571792,48000,1,palette_train,,unknown,0.000000,6.571792,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0213_215920_447684,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0213_215920_447684.flac,856e62c5a6235a334532f9e7689ea9735eedc366be7ceb8ea7c8bacf122d2711,CC0-1.0,https://freesound.org/people/SpankMyFilth/sounds/215920/,Freesound sound 215920,11.589333,48000,1,palette_train,,unknown,0.000000,11.589333,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0230_31724_447526,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/loop/0230_31724_447526.flac,2d7548a3716b09adf6b5578c7279ea512aeea86399b400551e5e7bf96e42be72,CC-BY-4.0,https://freesound.org/people/Jovica/sounds/31724/,Freesound sound 31724,8.000000,48000,1,palette_train,,unknown,0.000000,8.000000,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0001_51102_231560,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0001_51102_231560.flac,4c00770f61a3b59bcdd646bde21d330f34e3a8ba64ec1d974f4b8fead7286950,CC0-1.0,https://freesound.org/people/RutgerMuller/sounds/51102/,Freesound sound 51102,11.667250,48000,1,palette_train,,unknown,0.000000,11.667250,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0002_80373_231294,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0002_80373_231294.flac,3f9a3261e00ed27d9bb4b241619387a93fe8486ee7aeffdde4e152cee27eb265,CC-BY-4.0,https://freesound.org/people/miastodzwiekow/sounds/80373/,Freesound sound 80373,6.144000,48000,1,palette_train,,unknown,0.000000,6.144000,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0003_577010_231523,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0003_577010_231523.flac,0215c46f21cc947aeb9680182ad82a8f47078bc482a536ca3f9df100b32bc6ec,CC-BY-3.0,https://freesound.org/people/BergsteinProd/sounds/577010/,Freesound sound 577010,5.003729,48000,1,palette_train,,unknown,0.000000,5.003729,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0005_633646_231666,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0005_633646_231666.flac,cff952ca1d6f688e7f468b374e28f6719739ef2bf0b3118e44618a89d290817c,CC-BY-4.0,https://freesound.org/people/Hewn.Marrow/sounds/633646/,Freesound sound 633646,7.894792,48000,1,palette_train,,unknown,0.000000,7.894792,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0006_24292_231595,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0006_24292_231595.flac,2731952233c36f2ecec769c18af1bb7484ddc166fd64c02753bee55c2058785d,CC-BY-3.0,https://freesound.org/people/NoiseCollector/sounds/24292/,Freesound sound 24292,8.944042,48000,1,palette_train,,unknown,0.000000,8.944042,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0007_283524_231380,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0007_283524_231380.flac,91343201930241b7eab7fff75223db9a92ac1d5d0db459475f490bd9c1805fc6,CC0-1.0,https://freesound.org/people/modularsamples/sounds/283524/,Freesound sound 283524,12.027938,48000,1,palette_train,,unknown,0.000000,12.027938,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0008_410552_231273,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0008_410552_231273.flac,62861d945260e080d277cf96c0242c99a1c404a196b37f94d280683c6f28dfdc,CC0-1.0,https://freesound.org/people/straget/sounds/410552/,Freesound sound 410552,5.023646,48000,1,palette_train,,unknown,0.000000,5.023646,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0009_292171_231642,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0009_292171_231642.flac,8aad792d9c02a98f965aa46434241f5713c1367cbdd1abd28ed443a0675c9aef,CC0-1.0,https://freesound.org/people/modularsamples/sounds/292171/,Freesound sound 292171,6.211354,48000,1,palette_train,,unknown,0.000000,6.211354,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0010_72945_231538,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0010_72945_231538.flac,ed57bb6b78cd9881fc68da24ec66672f665fa1735e451118db357a96dec07e05,CC0-1.0,https://freesound.org/people/3bagbrew/sounds/72945/,Freesound sound 72945,13.449792,48000,1,palette_train,,unknown,0.000000,13.449792,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0014_360515_231493,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0014_360515_231493.flac,dda97ac33a3647dc7edc5b82b1be5fdf2473482ba2b6fc04440d374098c3b11b,CC0-1.0,https://freesound.org/people/giddster/sounds/360515/,Freesound sound 360515,9.797333,48000,1,palette_train,,unknown,0.000000,9.797333,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0015_285184_23143,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0015_285184_23143.flac,cd7e36581d9b29950898c6a15aa7acdef3e501e265678ede0cd0f04202cce2c8,CC0-1.0,https://freesound.org/people/modularsamples/sounds/285184/,Freesound sound 285184,11.986042,48000,1,palette_train,,unknown,0.000000,11.986042,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0016_259879_23156,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0016_259879_23156.flac,5c16d6ca6302ee13dad01160636a0920c5c5093b1b102bdb0c4c0900d9e588a0,CC-BY-3.0,https://freesound.org/people/mauress/sounds/259879/,Freesound sound 259879,5.338646,48000,1,palette_train,,unknown,0.000000,5.338646,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0018_305668_231664,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0018_305668_231664.flac,f4c25f447be798bdd22059d624ad374a0ce72ceee4bc37ea4ccb450084de94e9,CC0-1.0,https://freesound.org/people/modularsamples/sounds/305668/,Freesound sound 305668,12.190479,48000,1,palette_train,,unknown,0.000000,12.190479,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0019_246611_231436,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0019_246611_231436.flac,92e4eafac8aea1ef7384d56a2049729126581a69523bd2f8530d47af0628f3e0,CC-BY-3.0,https://freesound.org/people/MTG/sounds/246611/,Freesound sound 246611,5.000000,48000,1,palette_train,,unknown,0.000000,5.000000,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0022_596140_231655,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0022_596140_231655.flac,7e1de1f9de0a60c0d3f9451e3decc68fc24c14e31bbcf7d2ce1025bd9fbe7540,CC-BY-4.0,https://freesound.org/people/stoltingmediagroup/sounds/596140/,Freesound sound 596140,9.600000,48000,1,palette_train,,unknown,0.000000,9.600000,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0023_357162_231617,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0023_357162_231617.flac,64471dfcd41005eea4ca4acfc362ea335cff059e23ca9a3f27f4617fdb392a27,CC-BY-3.0,https://freesound.org/people/MTG/sounds/357162/,Freesound sound 357162,8.827250,48000,1,palette_train,,unknown,0.000000,8.827250,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
pal_0024_313828_231304,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/palette_train/misc/0024_313828_231304.flac,abe554e46ba3d8ac2208b965a08c7d2ba8b47ddb2924918b10b5b89e98e05e93,CC0-1.0,https://freesound.org/people/modularsamples/sounds/313828/,Freesound sound 313828,10.507042,48000,1,palette_train,,unknown,0.000000,10.507042,1,0,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
