clip_id,path,sha256,license,source_url,source_ref,duration,sample_rate,channels,split,tempo_bpm,tempo_bucket,crop_start,crop_end,is_palette,is_source,is_reference,license_filter,license_ok
ref_0011_56bpm_lofi_drums_dataset_id_01_000936__center_004571,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0011_56bpm_lofi_drums_dataset_id_01_000936__center_004571.wav,ad7a660b87fe9f1d3720e5e2154625fcb7808d3318545be2f7ce3b125deb6806,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,56.000,slow_lt80,4.571066,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0012_58bpm_lofi_drums_dataset_id_01_001170__center_004275,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0012_58bpm_lofi_drums_dataset_id_01_001170__center_004275.wav,eaf1399f8594c700f095039e921ff81648dcbd04b4b9dee8033dc7fadbc3a2c1,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,58.000,slow_lt80,4.275011,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0013_60bpm_lofi_drums_dataset_id_01_001926__center_003999,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0013_60bpm_lofi_drums_dataset_id_01_001926__center_003999.wav,c5d17e8c4c1664cd5c5b47f45f0962a471265ddb45ae5185e2e92070d73424f8,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,60.000,slow_lt80,3.999274,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0014_62bpm_lofi_drums_dataset_id_01_002241__center_003741,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0014_62bpm_lofi_drums_dataset_id_01_002241__center_003741.wav,714d690a7940e907648ced8713102237cf603f409a284868c22d156ebd0be7a9,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,62.000,slow_lt80,3.740952,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0015_64bpm_lofi_drums_dataset_id_01_002646__center_003500,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0015_64bpm_lofi_drums_dataset_id_01_002646__center_003500.wav,787f0f9765aeb637d96e02a9446d09fe44f8124f7756323415dc4644fd29ca36,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,64.000,slow_lt80,3.500045,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0016_65bpm_lofi_drums_dataset_id_01_002929__center_003385,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0016_65bpm_lofi_drums_dataset_id_01_002929__center_003385.wav,d8d734f06695cff563a8a42fed62721df5e557a3f3aced828f2b9a8e8556ada9,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,65.000,slow_lt80,3.384671,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0017_66bpm_lofi_drums_dataset_id_01_003163__center_003272,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0017_66bpm_lofi_drums_dataset_id_01_003163__center_003272.wav,bf304ef8da9501f082380b4d9697168750547f126e35effbdaa1a992313310fa,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,66.000,slow_lt80,3.272200,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0018_68bpm_lofi_drums_dataset_id_01_003877__center_003059,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0018_68bpm_lofi_drums_dataset_id_01_003877__center_003059.wav,b1d61e55a8debcb74ec59e7a730116628ee8a8de5fab7d32ea963d78f6f4e0d7,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,68.000,slow_lt80,3.058866,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0019_70bpm_lofi_drums_dataset_id_01_004159__center_002857,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0019_70bpm_lofi_drums_dataset_id_01_004159__center_002857.wav,4b8c05d5fb1e080d3b4230bc982b88f807d9be04611e55b56d8c22aa0868e16c,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,70.000,slow_lt80,2.857143,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0020_72bpm_lofi_drums_dataset_id_01_004401__center_002666,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0020_72bpm_lofi_drums_dataset_id_01_004401__center_002666.wav,693740b3aa9a8d16342c869027b8e0be10e1ad824f84db12408c6b737ae09723,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,72.000,slow_lt80,2.666304,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0021_74bpm_lofi_drums_dataset_id_01_004771__center_002486,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0021_74bpm_lofi_drums_dataset_id_01_004771__center_002486.wav,c1b28d4b72b4c86b3cbacf4cf35819c9726da646a6ca16a7d60c1606131687f9,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,74.000,slow_lt80,2.486349,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0022_75bpm_lofi_drums_dataset_id_01_005311__center_002400,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0022_75bpm_lofi_drums_dataset_id_01_005311__center_002400.wav,e7a1399fa6974a9917c6bc5f7870f29994c4dcff29d2e0ea27e9b8cc7901c53d,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,75.000,slow_lt80,2.400000,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0023_77bpm_lofi_drums_dataset_id_01_005522__center_002234,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0023_77bpm_lofi_drums_dataset_id_01_005522__center_002234.wav,ccf266f05b5cd4e6dfb072c8376493d13df0ca336aea199cc67034938226755a,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,77.000,slow_lt80,2.233832,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0024_78bpm_lofi_drums_dataset_id_01_005952__center_002154,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0024_78bpm_lofi_drums_dataset_id_01_005952__center_002154.wav,f3f34c091292d2ec29dff2d265c228fc7ae59b8c5e2bca2d9e1cd2d507e68c15,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,78.000,slow_lt80,2.154014,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0025_79bpm_lofi_drums_dataset_id_01_006218__center_002080,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0025_79bpm_lofi_drums_dataset_id_01_006218__center_002080.wav,c674cc79c2b55a8d0821a2848e518373afbedc6e9efc45963b1361d0379a8b2a,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,79.000,slow_lt80,2.080000,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0026_80bpm_lofi_drums_dataset_id_01_006702__center_002000,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0026_80bpm_lofi_drums_dataset_id_01_006702__center_002000.wav,e4a6a8360bcbc11c622328dc3ceb977fd9dd50e2760a9d2e4d177b10879edcc6,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,80.000,mid_80_110,2.000181,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0027_81bpm_lofi_drums_dataset_id_01_007215__center_001926,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0027_81bpm_lofi_drums_dataset_id_01_007215__center_001926.wav,fc45b719cf104199fac95263a70c0653f694cfa9547cd7b53204a5de71758a9c,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,81.000,mid_80_110,1.926168,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0028_82bpm_lofi_drums_dataset_id_01_007399__center_001854,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0028_82bpm_lofi_drums_dataset_id_01_007399__center_001854.wav,298349d134ff00f46008f2773a7197a2db2710556744883469f213c302381daa,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,82.000,mid_80_110,1.853605,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0029_83bpm_lofi_drums_dataset_id_01_007832__center_001783,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0029_83bpm_lofi_drums_dataset_id_01_007832__center_001783.wav,cefe58ab1583d37238a68b4c6bff0fff0f727f5121e4fac54d111191af79a7aa,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,83.000,mid_80_110,1.783220,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0030_85bpm_lofi_drums_dataset_id_01_008386__center_001648,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0030_85bpm_lofi_drums_dataset_id_01_008386__center_001648.wav,71a6eb473d92ecc0486fc5afd9361c69735e58c3d3e291f4e832b76058eeb68b,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,85.000,mid_80_110,1.647528,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0031_86bpm_lofi_drums_dataset_id_01_008546__center_001581,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0031_86bpm_lofi_drums_dataset_id_01_008546__center_001581.wav,ad2918ad4dd6dd6a1d77b5445a82df49f54c4dba8e6e22403946d0da8644ec24,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,86.000,mid_80_110,1.581497,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0032_88bpm_lofi_drums_dataset_id_01_009036__center_001455,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0032_88bpm_lofi_drums_dataset_id_01_009036__center_001455.wav,3f3e7087d6f1bd03dcb057e8920390ddf07abf60a51d6669adb08d127c0435d1,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,88.000,mid_80_110,1.454512,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0033_89bpm_lofi_drums_dataset_id_01_009576__center_001394,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0033_89bpm_lofi_drums_dataset_id_01_009576__center_001394.wav,7d13426e3bbeabce61a6c7781e29ba3f21a60ad01bbcd96ec962e4ad3762cdd3,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,89.000,mid_80_110,1.393560,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0034_90bpm_lofi_drums_dataset_id_01_009735__center_001334,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0034_90bpm_lofi_drums_dataset_id_01_009735__center_001334.wav,e76175ea0c0e5c51627791d43529f8de88a8f46f516fb1b8d3b4a239e01db194,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,90.000,mid_80_110,1.334059,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0035_50bpm_lofi_drums_dataset_id_01_000001__center_005599,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0035_50bpm_lofi_drums_dataset_id_01_000001__center_005599.wav,a8189b5fa0b77b8f58ac22159df0b788fca53d8585da9ef0b2ce992dbdcdcc5d,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,50.000,slow_lt80,5.598549,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0036_55bpm_lofi_drums_dataset_id_01_000435__center_004726,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0036_55bpm_lofi_drums_dataset_id_01_000435__center_004726.wav,1406e946c8921cca9142fb00bfff89e62d178c0b12bd5cfcc5dae974fee4a881,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,55.000,slow_lt80,4.726349,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0037_56bpm_lofi_drums_dataset_id_01_001153__center_004571,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0037_56bpm_lofi_drums_dataset_id_01_001153__center_004571.wav,da23d846efd1e25d9205bf31026f378a3c0c4b4d039c902c0a1fe6946a865d44,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,56.000,slow_lt80,4.571066,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0038_58bpm_lofi_drums_dataset_id_01_001322__center_004275,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0038_58bpm_lofi_drums_dataset_id_01_001322__center_004275.wav,3e011f981a0f8fa543e8a620eef1b0edf3e21943b5718085982316d5cb300d38,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,58.000,slow_lt80,4.275011,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0039_60bpm_lofi_drums_dataset_id_01_001684__center_003999,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0039_60bpm_lofi_drums_dataset_id_01_001684__center_003999.wav,ca78ca36221ef186fcc88a51ac7d1758b9480ff084ace7318ebec4e362c8443b,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,60.000,slow_lt80,3.999274,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
ref_0040_62bpm_lofi_drums_dataset_id_01_002012__center_003741,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/original_refs/lofi_drums/0040_62bpm_lofi_drums_dataset_id_01_002012__center_003741.wav,0cefb4ce9c303dcc5733d127b546e652071c2ccc7029b90294d16085dae281cc,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,original_refs,62.000,slow_lt80,3.740952,8.000000,0,0,1,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
